id;City;Type;Adress;Name;Geo_spot1;Geo_spot2
42a9589468b305c9a316dec84c92e06aflats_moscow_region;Пушкинский г.о.;moscow_region_flats;Пушкинский г.о., ЖК Светолюбово / Заветы Ильича;Светолюбово / Заветы Ильича;56.042839;37.851539
42f8268577760666e25e5f183ffc6d00flats_moscow_region;г.о. Ивантеевка;moscow_region_flats;г.о. Ивантеевка, ЖК Первомайский (Ивантеевка);Первомайский (Ивантеевка);55.973038;37.911241
444ed8372686fd0aeebc1b12d7f151b0flats_moscow_region;Одинцовский г.о.;moscow_region_flats;Одинцовский г.о., ЖК Супонево;Супонево;55.743841;36.874118
455a4554666ffe30ea4e8832e7095e01flats_moscow_region;г.о. Химки;moscow_region_flats;г.о. Химки, ЖК Планерный;Планерный;55.881086;37.417958
45c366b52191c809e9c6f46cd1058ce1flats_moscow_region;Раменский г.о.;moscow_region_flats;Раменский г.о., ЖК Новые Островцы;Новые Островцы;55.604;37.984813
465a8d2f43de98745fdc7f2044260ea3flats_moscow_region;г.о. Балашиха;moscow_region_flats;г.о. Балашиха, ЖК Центр+;Центр+;55.794183;37.96752
46b6c2f1598c2b4339d7206461c0aa9bflats_moscow_region;Одинцовский г.о.;moscow_region_flats;Одинцовский г.о., ЖК Аккорд. Smart-квартал;Аккорд. Smart-квартал;55.610026;37.108937
47397076a4d37c2e80792f93c510c201flats_moscow_region;Одинцовский г.о.;moscow_region_flats;Одинцовский г.о., ЖК Одинцовские кварталы / Валь Д`эмероль;Одинцовские кварталы / Валь Д`эмероль;55.626253;37.207734
484fcd2c6faf3fb678b52d44e98ce57dflats_moscow_region;г.о. Химки;moscow_region_flats;г.о. Химки, ЖК Авиатор (Химки);Авиатор (Химки);55.921259;37.375126
48831661615031044f1fa180e91e5cc1flats_moscow_region;г.о. Реутов;moscow_region_flats;г.о. Реутов, ЖК Реут;Реут;55.756189;37.888316
4b63f8f5ec002db42fa11ba9f971143bflats_moscow_region;Одинцовский г.о.;moscow_region_flats;Одинцовский г.о., ЖК Серебряные звоны-2;Серебряные звоны-2;55.727536;36.860239
4cc9ce3881528007a167f0f2607b2306flats_moscow_region;Орехово-Зуевский г.о.;moscow_region_flats;Орехово-Зуевский г.о., ЖК Морозовский квартал;Морозовский квартал;55.787796;38.926561
4d3fb3730b5124ece09632fb9686b6bdflats_moscow_region;г.о. Жуковский;moscow_region_flats;г.о. Жуковский, ЖК Нижегородский;Нижегородский;55.583464;38.141874
4e2d8ca63c36eb668ef89a88bef8dadfflats_moscow_region;г.о. Домодедово;moscow_region_flats;г.о. Домодедово, ЖК ЖК на ул. Текстильщиков, уч. 39;ЖК на ул. Текстильщиков, уч. 39;55.435381;37.732404
4f2a3fb803980f8cac96ec04bb5a6d4dflats_moscow_region;г.о. Фрязино;moscow_region_flats;г.о. Фрязино, ЖК Квартал 7 (Фрязино);Квартал 7 (Фрязино);55.957378;38.029585
4f71523513a16a9bdad46f4cbbd5ff84flats_moscow_region;г.о. Химки;moscow_region_flats;г.о. Химки, ЖК Левобережный;Левобережный;55.900693;37.478926
4f807b641c7427aa7935c9b23bb52e89flats_moscow_region;г.о. Котельники;moscow_region_flats;г.о. Котельники, ЖК Зеленый остров;Зеленый остров;55.656326;37.8631
4fa9313b54a86381dbc0bc6898b19f2cflats_moscow_region;г.о. Домодедово;moscow_region_flats;г.о. Домодедово, ЖК Ивановские пруды;Ивановские пруды;55.438231;37.708042
50a9e3b20ca90db6353618d6a54a2cd3flats_moscow_region;Богородский г.о.;moscow_region_flats;Богородский г.о., ЖК Центральный (Ногинск);Центральный (Ногинск);55.85484;38.449089
50c04d964b56ebb9f4630336e1ed28d7flats_moscow_region;Богородский г.о.;moscow_region_flats;Богородский г.о., ЖК Пеликан;Пеликан;55.788859;38.133394
51124a8b005466b7aa6d5899699d57ffflats_moscow_region;г.о. Истра;moscow_region_flats;г.о. Истра, ЖК Новое Нахабино;Новое Нахабино;55.842782;37.12225
513248ae6a7bfa83c1c8e0c5efe6b330flats_moscow_region;Пушкинский г.о.;moscow_region_flats;Пушкинский г.о., ЖК Центральный (Пушкино);Центральный (Пушкино);56.008852;37.855913
517fd3c708bc2d349abdcf0e0f3e4c2dflats_moscow_region;г.о. Домодедово;moscow_region_flats;г.о. Домодедово, ЖК Домодедовский;Домодедовский;55.473444;37.705014
52dac51054b22f47fc700c19722e7e3aflats_moscow_region;г.о. Красногорск;moscow_region_flats;г.о. Красногорск, ЖК Лесная Отрада;Лесная Отрада;55.895222;37.289894
5463eaee6d8a29f6fef4bcfd9a1b5ecaflats_moscow_region;г.о. Красногорск;moscow_region_flats;г.о. Красногорск, ЖК Отрада;Отрада;55.872703;37.315164
54a993d2868cf0d8fa56e8003b3189c9flats_moscow_region;г.о. Лосино-Петровский;moscow_region_flats;г.о. Лосино-Петровский, ЖК Лукино-Варино;Лукино-Варино;55.902818;38.149815
552770822da427e5e5444fb5e275d454flats_moscow_region;Наро-Фоминский г.о.;moscow_region_flats;Наро-Фоминский г.о., ЖК Vesna;Vesna;55.531468;37.063465
553328e658990d95a6d438eb520b1711flats_moscow_region;Ленинский г.о.;moscow_region_flats;Ленинский г.о., ЖК Южная Долина;Южная Долина;55.518438;37.80223
55b61e0fbd4dc7afc6a8cab4df48c272flats_moscow_region;г.о. Люберцы;moscow_region_flats;г.о. Люберцы, ЖК Pilot 9-18;Pilot 9-18;55.674621;37.883465
55f5262bdaf819de53c93e144df8e784flats_moscow_region;г.о. Лобня;moscow_region_flats;г.о. Лобня, ЖК Южный (Лобня);Южный (Лобня);56.004725;37.486805
560905409224e20d89d8f7c5daa2aeccflats_moscow_region;Пушкинский г.о.;moscow_region_flats;Пушкинский г.о., ЖК Зеленый город;Зеленый город;56.090076;37.899536
5658970471750bee0097aaedf2e29f80flats_moscow_region;г.о. Домодедово;moscow_region_flats;г.о. Домодедово, ЖК Домодедово парк;Домодедово парк;55.473699;37.70558
5732fe906a4aa6e6c88ac0885899207fflats_moscow_region;Ленинский г.о.;moscow_region_flats;Ленинский г.о., ЖК Живописный;Живописный;55.555713;37.635997
573c53a9a240c4692f4ff1215a4da83eflats_moscow_region;г.о. Солнечногорск;moscow_region_flats;г.о. Солнечногорск, ЖК Пятница-Молодежный;Пятница-Молодежный;56.175081;36.952334
57d8355438da02ff9ab67e2255380f1eflats_moscow_region;г.о. Химки;moscow_region_flats;г.о. Химки, ЖК Гвардейский;Гвардейский;55.952535;37.30618
587100ff4d6a54ab555b281a4214c7abflats_moscow_region;г.о. Люберцы;moscow_region_flats;г.о. Люберцы, ЖК Красково;Красково;55.663294;37.998754
591ea41076173fa8a0a41cd590af33cdflats_moscow_region;г.о. Красногорск;moscow_region_flats;г.о. Красногорск, ЖК Митино Парк;Митино Парк;55.84163;37.345194
5972f0ca856bd2855cffb5a3e2df089fflats_moscow_region;г.о. Красногорск;moscow_region_flats;г.о. Красногорск, ЖК ЗаМитино;ЗаМитино;55.885267;37.259809
59cf5d2dd2806ad7211325d04903337aflats_moscow_region;Пушкинский г.о.;moscow_region_flats;Пушкинский г.о., ЖК Серебро / Поэзия;Серебро / Поэзия;56.004851;37.874904
5a5846c61bf9d8ee07950ad1ee70b4c5flats_moscow_region;г.о. Котельники;moscow_region_flats;г.о. Котельники, ЖК Кузьминский лес;Кузьминский лес;55.662598;37.854781
5ab55d9aca95049597a3a0a81612a9e9flats_moscow_region;г.о. Реутов;moscow_region_flats;г.о. Реутов, ЖК Гагарина 23А;Гагарина 23А;55.764936;37.863989
5c5bb197b32c922cafd9aae9df805ee9flats_moscow_region;г.о. Химки;moscow_region_flats;г.о. Химки, ЖК Дом у реки;Дом у реки;55.951023;37.471839
5cc00371648f8a5d3532408f255c75fdflats_moscow_region;Рузский г.о.;moscow_region_flats;Рузский г.о., ЖК Северное сияние (Руза);Северное сияние (Руза);55.710961;36.20092
5cd22042deb0c00ce66c4cd04d78e091flats_moscow_region;г.о. Клин;moscow_region_flats;г.о. Клин, ЖК Майданово Парк;Майданово Парк;56.348507;36.716526
5dee1938687a1d4f3246e2ae266f7f82flats_moscow_region;г.о. Пущино;moscow_region_flats;г.о. Пущино, ЖК ПущиноГрад;ПущиноГрад;54.830524;37.633643
5e06de69c9f403eecb83cd52a9d6d9caflats_moscow_region;г.о. Долгопрудный;moscow_region_flats;г.о. Долгопрудный, ЖК ЖК на ул. Дирижабельная;ЖК на ул. Дирижабельная;55.940704;37.509568
5e0a8e4bcc3038fb417542cfeb9aadb6flats_moscow_region;Одинцовский г.о.;moscow_region_flats;Одинцовский г.о., ЖК Центральный (Звенигород);Центральный (Звенигород);55.730502;36.860841
5e9cbff196135a43fd6e2614d7666e17flats_moscow_region;г.о. Солнечногорск;moscow_region_flats;г.о. Солнечногорск, ЖК Елкино;Елкино;55.989361;37.266277
5ef7d50ff65ceb200cb08822ed467cc6flats_moscow_region;г.о. Щёлково;moscow_region_flats;г.о. Щёлково, ЖК Солнечный (Щелково);Солнечный (Щелково);55.92716;38.005887
6043cef7661e737208fa250dfeed9f56flats_moscow_region;г.о. Истра;moscow_region_flats;г.о. Истра, ЖК У озера;У озера;55.873208;36.94769
605ed9bcf78a240d6cc01feee0baf8a8flats_moscow_region;Рузский г.о.;moscow_region_flats;Рузский г.о., ЖК Дружный;Дружный;55.603013;36.492361
60e9640f4f255b00e1ba462f74a63910flats_moscow_region;г.о. Люберцы;moscow_region_flats;г.о. Люберцы, ЖК 1-й Лермонтовский;1-й Лермонтовский;55.678854;37.915597
622f7f17794145db573e9c63a035f478flats_moscow_region;г.о. Красногорск;moscow_region_flats;г.о. Красногорск, ЖК Новая Рига;Новая Рига;55.767119;37.242481
6258f58b85957c65c695605d16f123c7flats_moscow_region;г.о. Люберцы;moscow_region_flats;г.о. Люберцы, ЖК Заречье;Заречье;55.630182;37.979971
6295e415779e29d3fb3f514361b77c94flats_moscow_region;г.о. Домодедово;moscow_region_flats;г.о. Домодедово, ЖК Каскад Парк;Каскад Парк;55.387494;37.626196
641887e899650f3f1325ca55975b4972flats_moscow_region;г.о. Химки;moscow_region_flats;г.о. Химки, ЖК Подрезково (8 оч.);Подрезково (8 оч.);55.947631;37.332339
6447683627df6412480cc6fa5951ba79flats_moscow_region;г.о. Королёв;moscow_region_flats;г.о. Королёв, ЖК Дом на улице Орджоникидзе;Дом на улице Орджоникидзе;55.908162;37.852617
6512e8e064b43ca5e8ec9ff9dc6efe38flats_moscow_region;Одинцовский г.о.;moscow_region_flats;Одинцовский г.о., ЖК Одинград. Семейный квартал;Одинград. Семейный квартал;55.678027;37.235914
65b63f7dc5c3ce1407b2141576deadd8flats_moscow_region;Ленинский г.о.;moscow_region_flats;Ленинский г.о., ЖК Восточное Бутово;Восточное Бутово;55.533613;37.617114
66dd35e2cf2e128147456a7ce97fb32fflats_moscow_region;г.о. Истра;moscow_region_flats;г.о. Истра, ЖК Малая Истра;Малая Истра;55.909438;36.923723
67204882e757f7b2dcfb5a1565fd2242flats_moscow_region;Одинцовский г.о.;moscow_region_flats;Одинцовский г.о., ЖК Резиденция Горки-10;Резиденция Горки-10;55.703839;37.019609
679b5757013d2d197d5a840310096695flats_moscow_region;Богородский г.о.;moscow_region_flats;Богородский г.о., ЖК Истомкино;Истомкино;55.835442;38.403194
67ef2a31734a4103b85b6335c82e8fbfflats_moscow_region;г.о. Домодедово;moscow_region_flats;г.о. Домодедово, ЖК ЖК на Гагарина, 63;ЖК на Гагарина, 63;55.449929;37.736815
683c8817fcff87cb489d82de9b7bdba8flats_moscow_region;Богородский г.о.;moscow_region_flats;Богородский г.о., ЖК Полет;Полет;55.842742;38.452314
699369313038e915e7693dbc081c15d4flats_moscow_region;г.о. Люберцы;moscow_region_flats;г.о. Люберцы, ЖК Twin House;Twin House;55.686635;37.870906
69ffe58643ec91d0c58a908e0b1f2e5eflats_moscow_region;г.о. Серпухов;moscow_region_flats;г.о. Серпухов, ЖК Ивановские дворики;Ивановские дворики;54.939988;37.400611
6a0c30f2a5e0653882235722d78861f5flats_moscow_region;г.о. Подольск;moscow_region_flats;г.о. Подольск, ЖК Весенний;Весенний;55.391851;37.564293
6a3255eb0ebd4160eb1db53f03681809flats_moscow_region;г.о. Подольск;moscow_region_flats;г.о. Подольск, ЖК Московский;Московский;55.451645;37.547459
6ad30bb939ecc32f0b3f17ebcae4efe9flats_moscow_region;г.о. Химки;moscow_region_flats;г.о. Химки, ЖК Новогорск парк;Новогорск парк;55.906835;37.328944
6b7ff0613797cc3a2f957e24d3d12454flats_moscow_region;Богородский г.о.;moscow_region_flats;Богородский г.о., ЖК Лесная поляна;Лесная поляна;55.841473;38.410336
6be924e7215b9d86a5b72f0b29d58be4flats_moscow_region;г.о. Красногорск;moscow_region_flats;г.о. Красногорск, ЖК Микрогород в лесу;Микрогород в лесу;55.869763;37.325413
6bf35eda365e952348f89c12257ce618flats_moscow_region;г.о. Дзержинский;moscow_region_flats;г.о. Дзержинский, ЖК Лесные озера;Лесные озера;55.634273;37.874428
6c2ebbf8685265f930f16c615d80360fflats_moscow_region;г.о. Дубна;moscow_region_flats;г.о. Дубна, ЖК Школьная 8;Школьная 8;56.727877;37.14876
6cb9da346f6117ba7ae4668953e71fe2flats_moscow_region;г.о. Королёв;moscow_region_flats;г.о. Королёв, ЖК Королёв;Королёв;55.950453;37.82891
6cff32b37eadbe352230e7dc46fc5b72flats_moscow_region;г.о. Балашиха;moscow_region_flats;г.о. Балашиха, ЖК Приозерный;Приозерный;55.753798;38.020485
6df93e9c270eff7452384884c845fb14flats_moscow_region;Одинцовский г.о.;moscow_region_flats;Одинцовский г.о., ЖК Радужный;Радужный;55.702997;36.87631
6e27ea5121c30d22a1f050d6e19171f6flats_moscow_region;Раменский г.о.;moscow_region_flats;Раменский г.о., ЖК Жемчужина Островцов;Жемчужина Островцов;55.599865;37.981327
712c19d060e4eff5bdc62bf552ab9465flats_moscow_region;г.о. Мытищи;moscow_region_flats;г.о. Мытищи, ЖК Цветочный город;Цветочный город;55.90356;37.739096
73ec7725d7474ee8d6712920cf3f44fcflats_moscow_region;г.о. Солнечногорск;moscow_region_flats;г.о. Солнечногорск, ЖК Парковый (Солнечногорск);Парковый (Солнечногорск);55.890613;37.281297
7414a177faec6a506537c1e2c2c4940cflats_moscow_region;г.о. Долгопрудный;moscow_region_flats;г.о. Долгопрудный, ЖК Московские Водники;Московские Водники;55.962281;37.524875
748d6254bd8c6e61c6fe73564e160a97flats_moscow_region;г.о. Красногорск;moscow_region_flats;г.о. Красногорск, ЖК Рублевское Предместье;Рублевское Предместье;55.770856;37.243424
74ac7e07f69620260f5c8ad1b394146dflats_moscow_region;г.о. Люберцы;moscow_region_flats;г.о. Люберцы, ЖК Егорово парк;Егорово парк;55.639522;37.942232
7517e2a8e6458d9b5ef17b832f6f41b1flats_moscow_region;г.о. Чехов;moscow_region_flats;г.о. Чехов, ЖК Олимпийский;Олимпийский;55.159763;37.481478
762e6dd761742231072f2095a5064cb7flats_moscow_region;г.о. Серпухов;moscow_region_flats;г.о. Серпухов, ЖК Микрорайон в Большевике;Микрорайон в Большевике;54.902356;37.357025
765bcd6fa77677dafc9f5eecbe798ca4flats_moscow_region;г.о. Щёлково;moscow_region_flats;г.о. Щёлково, ЖК Дом на Сиреневой;Дом на Сиреневой;55.933751;37.996365
7730e0ca1b8a562f167269669db950e5flats_moscow_region;Одинцовский г.о.;moscow_region_flats;Одинцовский г.о., ЖК UP-квартал Сколковский;UP-квартал Сколковский;55.697909;37.320167
779678043627d6d3a71122e9c8ef0bc9flats_moscow_region;г.о. Люберцы;moscow_region_flats;г.о. Люберцы, ЖК Клубный Дом в Люберцах/Первый клубный дом;Клубный Дом в Люберцах/Первый клубный дом;55.691085;37.860522
783b6f94ceaaddf909913e72ef57693aflats_moscow_region;г.о. Жуковский;moscow_region_flats;г.о. Жуковский, ЖК Солнечный (Жуковский);Солнечный (Жуковский);55.603756;38.084059
794b11a4c9e739e24122bf138ba85958flats_moscow_region;Одинцовский г.о.;moscow_region_flats;Одинцовский г.о., ЖК Равновесие;Равновесие;55.652623;37.12102
7b8c8da955cd657bf5884c85da3f0916flats_moscow_region;г.о. Электросталь;moscow_region_flats;г.о. Электросталь, ЖК Высоково;Высоково;55.803155;38.458961
7ba2495ff0c9fc69e100b36ed74979faflats_moscow_region;г.о. Реутов;moscow_region_flats;г.о. Реутов, ЖК Маяк (Реутов);Маяк (Реутов);55.756204;37.85038
7bef8c74515b8177f229517b1093f529flats_moscow_region;г.о. Жуковский;moscow_region_flats;г.о. Жуковский, ЖК Дом 1;Дом 1;55.608668;38.078633
7c6c3e4843716e3587497944783bd965flats_moscow_region;г.о. Лыткарино;moscow_region_flats;г.о. Лыткарино, ЖК Центральный (Лыткарино);Центральный (Лыткарино);55.57865;37.899643
7d1a1aa0ac262f6bb22036c03d05bdc6flats_moscow_region;Одинцовский г.о.;moscow_region_flats;Одинцовский г.о., ЖК Лесной Городок (Одинцово);Лесной Городок (Одинцово);55.639237;37.214947
7d6e2f65e6186e4739affa60ad23a041flats_moscow_region;Одинцовский г.о.;moscow_region_flats;Одинцовский г.о., ЖК Эльйон;Эльйон;55.649561;37.172125
7ddfcea6a19c2ecaeef02ce1c2d4f9c8flats_moscow_region;г.о. Мытищи;moscow_region_flats;г.о. Мытищи, ЖК Мытищи Lite;Мытищи Lite;55.962982;37.671211
7e4cb695729358469e4facc6f7a2ecf9flats_moscow_region;г.о. Мытищи;moscow_region_flats;г.о. Мытищи, ЖК Новое Медведково;Новое Медведково;55.926237;37.727176
7fe50cdfe1faab90c2c06d0b864d28faflats_moscow_region;г.о. Красногорск;moscow_region_flats;г.о. Красногорск, ЖК Нахабино;Нахабино;55.848342;37.173625
804e22c2ef821886a51d3be1b64d1d6fflats_moscow_region;г.о. Домодедово;moscow_region_flats;г.о. Домодедово, ЖК Домодедово таун;Домодедово таун;55.393518;37.76248
80f4472ab3e7e1f5d4cd5abd45ebdac9flats_moscow_region;Богородский г.о.;moscow_region_flats;Богородский г.о., ЖК Гармония;Гармония;55.814482;38.111044
820b42e05d2edf3ffb4cbbc59f93e297flats_moscow_region;г.о. Истра;moscow_region_flats;г.о. Истра, ЖК Нахабино Ясное;Нахабино Ясное;55.84028;37.129958
82251b17a005cc1e13d4786a9b5369e1flats_moscow_region;Богородский г.о.;moscow_region_flats;Богородский г.о., ЖК Высокий Берег;Высокий Берег;55.844516;38.40676
8244edffe66a7fcb1820ebdd870a446fflats_moscow_region;г.о. Клин;moscow_region_flats;г.о. Клин, ЖК Новый Клин;Новый Клин;56.319489;36.768907
83549ed1e7f5a3441fb2b02918a05c4dflats_moscow_region;г.о. Мытищи;moscow_region_flats;г.о. Мытищи, ЖК Кит;Кит;55.917985;37.753353
83b7154ad3aa2db651a773f0226972d0flats_moscow_region;г.о. Красногорск;moscow_region_flats;г.о. Красногорск, ЖК Малина;Малина;55.855659;37.183695
83ba43d4807e4fa350e7401883e53300flats_moscow_region;г.о. Коломна;moscow_region_flats;г.о. Коломна, ЖК Подлипки-Город;Подлипки-Город;55.096703;38.743664
8475cff030f0803b53af6ecfdbaef7f3flats_moscow_region;Коломенский г.о.;moscow_region_flats;Коломенский г.о., ЖК Огни Коломны;Огни Коломны;53.859185;27.484693
84bf469a4094f49f92c63d6ef3995cb8flats_moscow_region;г.о. Люберцы;moscow_region_flats;г.о. Люберцы, ЖК Жулебино парк;Жулебино парк;55.677194;37.866082
852978b14f3575a18a1eb6eccd9b065bflats_moscow_region;г.о. Красногорск;moscow_region_flats;г.о. Красногорск, ЖК Квартал Тетрис;Квартал Тетрис;55.816541;37.342266
86a7abda9e34a9e9fded03c12ace3751flats_moscow_region;г.о. Домодедово;moscow_region_flats;г.о. Домодедово, ЖК ЖК на Гагарина, 49;ЖК на Гагарина, 49;55.45069;37.741396
86ce148d91c254069908040ac20e995eflats_moscow_region;г.о. Ивантеевка;moscow_region_flats;г.о. Ивантеевка, ЖК ЖК на ул. Карла Маркса;ЖК на ул. Карла Маркса;55.967622;37.915481
871c44dd43ce5111a740ca2b9f085edeflats_moscow_region;г.о. Котельники;moscow_region_flats;г.о. Котельники, ЖК Оранж Парк;Оранж Парк;55.67125;37.855761
88640b92926e7b3094dca9842b2d407bflats_moscow_region;г.о. Красногорск;moscow_region_flats;г.о. Красногорск, ЖК Ильинские Луга;Ильинские Луга;55.772699;37.235869
88999513e668a5a177f1699a0de682a7flats_moscow_region;г.о. Котельники;moscow_region_flats;г.о. Котельники, ЖК Котельнические высотки;Котельнические высотки;55.664568;37.871167
8920d2f557a3e5d2ef4686200967dd8bflats_moscow_region;Богородский г.о.;moscow_region_flats;Богородский г.о., ЖК Калейдоскоп;Калейдоскоп;55.801814;38.183241
8a3402181acaa34f62d08d4ac7f2a5acflats_moscow_region;г.о. Красногорск;moscow_region_flats;г.о. Красногорск, ЖК Опалиха О3;Опалиха О3;55.817026;37.246155
8aa5c8c9bbe3817c08661fbd9a9483c2flats_moscow_region;г.о. Красногорск;moscow_region_flats;г.о. Красногорск, ЖК Миниполис Серебрица;Миниполис Серебрица;55.829598;37.23683
8cb3518c2d23d5a27a57d0ad1adfb9d6flats_moscow_region;г.о. Щёлково;moscow_region_flats;г.о. Щёлково, ЖК Новое Жегалово;Новое Жегалово;55.906401;37.982351
8d4087c2d6d02e9e8c255b4553b4a680flats_moscow_region;г.о. Люберцы;moscow_region_flats;г.о. Люберцы, ЖК Облака 2.0;Облака 2.0;55.679113;37.91116
8e563e9d8c027c7ccb137a1d779f0636flats_moscow_region;Ленинский г.о.;moscow_region_flats;Ленинский г.о., ЖК Эко Видное 2.0;Эко Видное 2.0;55.530271;37.724454
8eaebc81c30edf2755ba437b24e98a69flats_moscow_region;г.о. Мытищи;moscow_region_flats;г.о. Мытищи, ЖК Пироговская Ривьера;Пироговская Ривьера;55.98646;37.722073
8ebc76f5f07221bd6cadb9ff958ae22eflats_moscow_region;г.о. Красногорск;moscow_region_flats;г.о. Красногорск, ЖК Миниполис 8 кленов;Миниполис 8 кленов;55.834593;37.24761
8f4cf8c598821328b3d1e7545dd1385dflats_moscow_region;г.о. Люберцы;moscow_region_flats;г.о. Люберцы, ЖК Люберцы 2017;Люберцы 2017;55.697929;37.96019
90b8e8aab3d3d705eb47923d08d5dc10flats_moscow_region;Дмитровский г.о.;moscow_region_flats;Дмитровский г.о., ЖК Терра;Терра;56.364411;37.573905
923ccfc3ac08b481a129551090026a32flats_moscow_region;Одинцовский г.о.;moscow_region_flats;Одинцовский г.о., ЖК Level Barvikha Residence;Level Barvikha Residence;55.743608;37.287998
925ea5e6f000f3c0ce36036af50e68f2flats_moscow_region;г.о. Химки;moscow_region_flats;г.о. Химки, ЖК Рафинад / Миниполис в Химках;Рафинад / Миниполис в Химках;55.958054;37.45195
929a8c6fb5421c7e640cf70dc3737b25flats_moscow_region;г.о. Мытищи;moscow_region_flats;г.о. Мытищи, ЖК Barton;Barton;55.904301;37.617321
92e75a7f31ca861dd527603405f6c97cflats_moscow_region;Одинцовский г.о.;moscow_region_flats;Одинцовский г.о., ЖК Одинбург;Одинбург;55.680813;37.245742
936994cfa5b5959c793f3b0d73fc3921flats_moscow_region;Раменский г.о.;moscow_region_flats;Раменский г.о., ЖК Десятка;Десятка;55.592276;38.250238
93b951d7504531bd140c52d83fe66909flats_moscow_region;Ленинский г.о.;moscow_region_flats;Ленинский г.о., ЖК Видный берег;Видный берег;55.53317;37.72405
93ef9cbb33e8328e8e160544e77ed135flats_moscow_region;Богородский г.о.;moscow_region_flats;Богородский г.о., ЖК Истомкино Парк 2;Истомкино Парк 2;55.835366;38.396097
94030309432daeac9364c6ad8cd2f7cfflats_moscow_region;г.о. Лыткарино;moscow_region_flats;г.о. Лыткарино, ЖК Президентский;Президентский;55.575816;37.907387
9425f1d023e7d16610dc7da72ad095c1flats_moscow_region;г.о. Подольск;moscow_region_flats;г.о. Подольск, ЖК ЖК на ул. Колхозная, 55;ЖК на ул. Колхозная, 55;55.449373;37.536437
94f58c3fd77792ce2101135113e801e2flats_moscow_region;г.о. Домодедово;moscow_region_flats;г.о. Домодедово, ЖК Ледово;Ледово;55.368789;37.789348
95257f001673786698e35a275f9882d4flats_moscow_region;г.о. Ивантеевка;moscow_region_flats;г.о. Ивантеевка, ЖК Надежда;Надежда;55.980795;37.907944
96fab6db78027563908cbcd9248ced59flats_moscow_region;г.о. Шатура;moscow_region_flats;г.о. Шатура, ЖК Дом на Школьной;Дом на Школьной;55.583601;39.529304
9702750332d8b543f640dbc7cd8681b1flats_moscow_region;г.о. Серпухов;moscow_region_flats;г.о. Серпухов, ЖК Юбилейный (Серпухов);Юбилейный (Серпухов);54.939734;37.398312
97428ff2410647eddac07539384bcaabflats_moscow_region;г.о. Люберцы;moscow_region_flats;г.о. Люберцы, ЖК Влюберцы;Влюберцы;55.699538;37.891029
993873035e7c85ef1e1e68751958746aflats_moscow_region;г.о. Люберцы;moscow_region_flats;г.о. Люберцы, ЖК Томилино (1 оч.);Томилино (1 оч.);55.640812;37.945952
9a3739ebad8cbc87e658cf0cf9072aedflats_moscow_region;Одинцовский г.о.;moscow_region_flats;Одинцовский г.о., ЖК Заречье парк;Заречье парк;55.68534;37.407753
9a90093e3db85b8e0e5872f8f737a304flats_moscow_region;Ленинский г.о.;moscow_region_flats;Ленинский г.о., ЖК Зеленые аллеи;Зеленые аллеи;55.558346;37.699705
9af53921d7461a354bdc7e9c8db1d8d1flats_moscow_region;г.о. Мытищи;moscow_region_flats;г.о. Мытищи, ЖК Диалект;Диалект;55.981067;37.747586
9b14deb1fbc8c33703c5f4fc29587e05flats_moscow_region;г.о. Королёв;moscow_region_flats;г.о. Королёв, ЖК На Пионерской, 30;На Пионерской, 30;55.907813;37.826835
9b5e44252f76eb66d67310515da7a944flats_moscow_region;г.о. Реутов;moscow_region_flats;г.о. Реутов, ЖК Юбилейный;Юбилейный;55.753169;37.876152
9f5130289ee13e5a816244f1a8f7741bflats_moscow_region;Одинцовский г.о.;moscow_region_flats;Одинцовский г.о., ЖК Одинград. Кварталы «Лесной» и «Центральный»;Одинград. Кварталы «Лесной» и «Центральный»;55.683767;37.265972
9fa8aaf0f635865d7c95f28c24f2d291flats_moscow_region;г.о. Балашиха;moscow_region_flats;г.о. Балашиха, ЖК Столичный;Столичный;55.740553;38.034921
9fab0701f1f74feb47fbefcd113c131bflats_moscow_region;г.о. Ивантеевка;moscow_region_flats;г.о. Ивантеевка, ЖК Весна;Весна;55.984129;37.909821
a0c10b98da344eb70854508ea150e694flats_moscow_region;г.о. Истра;moscow_region_flats;г.о. Истра, ЖК Сказка;Сказка;55.822463;37.099289
a150b59cb93e41ea61f1319dbd355850flats_moscow_region;Коломенский г.о.;moscow_region_flats;Коломенский г.о., ЖК Микрорайон Донской;Микрорайон Донской;55.055207;38.743736
a18a1d789ec6ceabf327551e9ea1c42fflats_moscow_region;г.о. Щёлково;moscow_region_flats;г.о. Щёлково, ЖК Соболевка;Соболевка;55.919831;38.013038
a26c82a8f0953525fe378934fe07176eflats_moscow_region;г.о. Люберцы;moscow_region_flats;г.о. Люберцы, ЖК Гоголь парк;Гоголь парк;55.705711;37.899778
a2e63d0413a95865c09aede36f82dcbcflats_moscow_region;г.о. Балашиха;moscow_region_flats;г.о. Балашиха, ЖК Новогиреевский;Новогиреевский;55.789026;37.879952
a3de577be60081c0a9fef0e3fa06bff9flats_moscow_region;Одинцовский г.о.;moscow_region_flats;Одинцовский г.о., ЖК Сердце Одинцово;Сердце Одинцово;55.679128;37.291619
a55d63d9d0e45b55f3eed5a169b11607flats_moscow_region;г.о. Мытищи;moscow_region_flats;г.о. Мытищи, ЖК Отрадный;Отрадный;55.917299;37.770475
